"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","source1","source2","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"VCAN","P13611",6548,0,42.9115496238061,-0.137282024960429,0.00381208499517272,3,0,NA,NA,1544,1015,2796,1193,0
"SRPK2","P78362",6548,0,39.277701475823,0.347907745077598,0.00193109918178884,3,0,NA,NA,1414,2362,1579,1193,0
"CAPS","Q13938",6538.5,0,39.2349143164904,0.241662700428296,0.00146802292227249,5,0,NA,NA,1410,1720,1059,2349.5,0
"PSMA7","O14818",6533.5,0,33.151083206122,-0.138343879589424,0.00144787088728265,8,0,NA,NA,1139,1024,1042,3328.5,0
"STK32C","Q86UX6",6532,0,65.6477439137317,-0.464237474877905,0.00159258774956715,1,0,NA,NA,2237,2876,1194,225,0
"PNPT1","Q8TCS8",6531,1,69.9812175554384,0.294871563335706,0.00135377484124796,3,0,NA,NA,2349,2057,932,1193,0
"SSR4","P51571",6527.5,0,22.7986384670851,-0.0387273215723781,0.00289888671588254,9,0,NA,NA,381,292,2346,3508.5,0
"ALDH1L2","Q3SY69",6524.5,0,35.0871596273156,0.160710081385615,0.00282251803027143,4,0,NA,NA,1241,1191,2289,1803.5,0
"STX16","O14662",6520.5,0,21.490720807503,-0.0358118549710234,0.00404646984101783,7,0,NA,NA,276,270,2886,3088.5,0
"DGKG","P49619",6517.5,0,23.396240174365,-0.109718030612201,0.00420901159654415,5,0,NA,NA,426,795,2947,2349.5,0
"NDUFS8","O00217",6512,0,58.2517199120808,-0.383192715213202,0.00115533868092692,3,0,NA,NA,2061,2532,726,1193,0
"USP10","Q14694",6509.5,0,18.3162089401419,-0.0855369600971608,0.00298664487147246,8,0,NA,NA,117,655,2409,3328.5,0
"EPB41L2","O43491",6506.5,0,69.9305869496419,-0.182022541546802,0.00141666666666667,4,0,NA,NA,2347,1351,1005,1803.5,0
"DCXR","Q7Z4W1",6498.5,0,47.8178075848555,0.256884850515337,0.00155147220119087,4,0,NA,NA,1732,1812,1151,1803.5,0
"CACNA2D3","Q8IZS8",6493.5,0,49.3581907078071,-0.285939736853919,0.00133692661605705,4,0,NA,NA,1784,1988,918,1803.5,0
"RAB39B","Q96DA2",6480.5,0,30.1244564066003,0.289945980435564,0.00202090513833993,4,0,NA,NA,967,2023,1687,1803.5,0
"NPTX1","Q15818",6475,0,53.0285649813869,-0.20933323188712,0.00220710049167715,3,0,NA,NA,1906,1531,1845,1193,0
"EIF2D","P41214",6473.5,0,43.7549719276552,0.259374384120026,0.00115123628661859,5,0,NA,NA,1577,1826,721,2349.5,0
"CAPRIN1","Q14444",6473.5,0,18.6621705691764,-0.071351297068505,0.0036070992017098,7,0,NA,NA,135,541,2709,3088.5,0
"VSIR","Q9H7M9",6471.5,0,26.4644270989826,-0.0101202483886531,0.00293723949708735,8,0,NA,NA,687,82,2374,3328.5,0
"SFPQ","P23246",6470.5,0,49.5304468789778,0.226005403980864,0.00112970760233918,5,0,NA,NA,1788,1630,703,2349.5,0
"PRMT5","O14744",6470,1,60.2159898050548,0.390002123937744,0.00104974667308001,3,0,NA,NA,2106,2565,606,1193,0
"VPS51","Q9UID3",6467,0,39.8548152947584,0.143173655924026,0.00377993053533032,3,0,NA,NA,1434,1059,2781,1193,0
"AIDA","Q96BJ3",6458,1,58.8032446450317,0.441643874793279,0.00138957086391869,2,0,NA,NA,2069,2787,973,629,0
"SIGMAR1","Q99720",6458,0,29.629421399582,-0.298269688522577,0.00276252893466686,3,0,NA,NA,929,2083,2253,1193,0
"SLC25A40","Q8TBP6",6456,0,53.9721455528412,-0.254487044485016,0.00252582732082732,2,0,NA,NA,1936,1797,2094,629,0
"TBXAS1","P24557",6450.5,0,44.9411379745261,-0.142514652615274,0.00234968781381062,4,0,NA,NA,1629,1053,1965,1803.5,0
"DLGAP4","Q9Y2H0",6448,0,59.4626369529827,0.341403363707938,0.00217281215958943,1,0,NA,NA,2086,2323,1814,225,0
"PSMD2","Q13200",6446,0,30.2966006812384,-0.0734248199959063,0.00258262181420076,6,0,NA,NA,982,559,2137,2768,0
"KHDRBS3","O75525",6439,0,39.4083202582208,0.3097204227038,0.00201229527315396,3,0,NA,NA,1419,2149,1678,1193,0
"COMT","P21964",6438,0,68.7445525974455,-0.32684119726134,0.00164051791774231,2,0,NA,NA,2311,2238,1260,629,0
"MRPL24","Q96A35",6433,0,75.8317251727177,-0.409594587921861,0.00108168253968254,2,0,NA,NA,2504,2653,647,629,0
"ARHGAP23","Q9P227",6431,1,59.2231902775169,0.333621312182158,0.00180869560432174,2,0,NA,NA,2079,2272,1451,629,0
"PRRT2","Q7Z6L0",6422,0,46.4226090366412,-0.275999662593173,0.00196382250933335,3,0,NA,NA,1683,1919,1627,1193,0
"MYOF","Q9NZM1",6411,1,117.139823078464,-0.343027257063806,0.000676812947401183,2,0,NA,NA,3205,2332,245,629,0
"PMPCA","Q10713",6410,0,46.5131909227253,-0.378393816216843,0.00143910855570298,3,0,NA,NA,1688,2503,1026,1193,0
"ARHGEF6","Q15052",6410,0,36.2708542885552,0.24085332293129,0.00270734780452643,3,0,NA,NA,1287,1716,2214,1193,0
"MAP4K5","Q9Y4K4",6408,0,30.8991410481873,-0.167462959303426,0.00422819629008214,3,0,NA,NA,1015,1245,2955,1193,0
"CDK9","P50750",6404,0,79.7375662788439,-0.508224423552631,0.000551633986928105,2,0,NA,NA,2594,3029,152,629,0
"KLC1","Q07866",6404,0,76.3656078041814,0.297722094665904,0.00105776023391813,3,0,NA,NA,2518,2080,613,1193,0
"VPS33B","Q9H267",6402.5,0,44.5341820316827,0.336910464930541,0.00309343455256499,0,0,NA,NA,1608,2290,2466,38.5,0
"EMC7","Q9NPA0",6396.5,0,28.8574783162768,0.159027632960341,0.00321377851212068,4,0,NA,NA,877,1182,2534,1803.5,0
"TENM4","Q6N022",6393,0,66.1924535658031,-0.339072004075085,0.00160532615913623,2,0,NA,NA,2248,2304,1212,629,0
"DNAJC5","Q9H3Z4",6393,0,73.5724780359967,-0.310414782866161,0.00104397562533785,3,0,NA,NA,2446,2155,599,1193,0
"DNAJC16","Q9Y2G8",6388,0,62.4597762835672,-0.257797491255036,0.00161276325344953,3,0,NA,NA,2153,1820,1222,1193,0
"SLC25A13","Q9UJS0",6386.5,0,20.6358418236492,0.0815222547362622,0.00503820659601856,5,0,NA,NA,231,619,3187,2349.5,0
"PLXNC1","O60486",6381.5,0,51.4387939851545,-0.257028488265594,0.00132727259324782,4,0,NA,NA,1858,1814,906,1803.5,0
"DNAJC10","Q8IXB1",6380,0,44.0805072926356,0.211986596197536,0.00243804901459498,3,0,NA,NA,1593,1553,2041,1193,0
"PCLO","Q9Y6V0",6380,0,57.6772444038031,0.188947184201253,0.00209685370566377,3,0,NA,NA,2045,1391,1751,1193,0
"C6","P13671",6379.5,0,75.0038845633816,-0.193110012619319,0.00109311662995873,4,0,NA,NA,2485,1427,664,1803.5,0
"PCCB","P05166",6376.5,0,41.7711906972231,0.15372148345171,0.000639274738570564,9,0,NA,NA,1493,1151,224,3508.5,0
"PPT1","P50897",6376,0,39.9168977193124,-0.227384929498359,0.00254951116617783,3,0,NA,NA,1438,1635,2110,1193,0
"SACM1L","Q9NTJ5",6371,1,93.6642891885859,-0.280364186701603,0.00135560406392325,2,0,NA,NA,2859,1947,936,629,0
"CCDC127","Q96BQ5",6369,2,65.666208148612,0.563615289177183,0.00112417378917379,1,0,NA,NA,2238,3208,698,225,0
"AP2M1","Q96CW1",6366.5,0,35.4733287795524,0.123009697288672,0.0011293482513916,9,0,NA,NA,1256,901,701,3508.5,0
"KRT14","P02533",6364,0,49.451765210767,0.498903867461625,0.000825304169514695,3,0,NA,NA,1786,3003,382,1193,0
"COL4A2","P08572",6359.5,0,82.3911064252077,-0.451359572207787,0.00128073546525159,0,0,NA,NA,2644,2818,859,38.5,0
"NPTN","Q9Y639",6359,0,24.8757221744023,0.0558810949856539,0.00337242431064413,6,0,NA,NA,550,428,2613,2768,0
"APOL1","O14791",6356,0,14.5452122615473,-0.0589486280604628,0.00475558250307746,6,0,NA,NA,20,447,3121,2768,0
"CCT5","P48643",6354,0,47.6171373054202,-0.143510100333486,0.00294032290321764,3,0,NA,NA,1722,1063,2376,1193,0
"OSBPL1A","Q9BXW6",6354,0,58.1402763883851,0.44350226467969,0.000736077694235589,3,0,NA,NA,2057,2794,310,1193,0
"AMDHD2","Q9Y303",6353.5,1,41.5539152582648,-0.213149549947645,0.00137918971198955,5,0,NA,NA,1485,1563,956,2349.5,0
"DAAM1","Q9Y4D1",6346.5,0,30.5308963449314,-0.134312632337014,0.0016586055736318,7,0,NA,NA,994,986,1278,3088.5,0
"ETF1","P62495",6346,0,88.2001375599929,-0.39934768509434,0.000804009222661397,2,0,NA,NA,2761,2596,360,629,0
"PCDH9","Q9HC56",6343,0,43.1016937768324,-0.224201981119558,0.000846742581090408,6,0,NA,NA,1551,1622,402,2768,0
"RPS3A","P61247",6341.5,0,26.4420471105587,0.0869628345536033,0.00346720269032613,5,0,NA,NA,684,666,2642,2349.5,0
"PSME1","Q06323",6333,3,73.3662637677015,0.265463758708646,0.00126235308551098,3,0,NA,NA,2440,1860,840,1193,0
"EPS15","P42566",6326,0,55.7584591893623,0.381886719067193,0.001575058103216,2,0,NA,NA,1995,2526,1176,629,0
"AZGP1","P25311",6325,0,46.283198164085,-0.127480008061113,0.00319680635154319,3,0,NA,NA,1678,930,2524,1193,0
"CLIP2","Q9UDT6",6322,0,25.0580479248765,-0.00616270317881546,0.00243877344877345,10,0,NA,NA,566,56,2043,3657,0
"TOMM20","Q15388",6321,0,59.1748509376327,-0.292675507753889,0.00192605211781682,2,0,NA,NA,2078,2042,1572,629,0
"MAGEB2","O15479",6318,2,99.493530994108,-0.450790944220968,0.000773756613756614,1,0,NA,NA,2952,2816,325,225,0
"FERMT3","Q86UX7",6318,0,66.4630553092877,0.205257182699437,0.00232081412773467,2,0,NA,NA,2254,1497,1938,629,0
"BSCL2","Q96G97",6318,0,37.8588242059868,0.205699349813754,0.00390826261534208,2,0,NA,NA,1351,1503,2835,629,0
"SCN1A","P35498",6315,0,59.474163098284,0.375847890020764,0.000996093567251462,3,0,NA,NA,2087,2489,546,1193,0
"MARS1","P56192",6310,0,77.6184928181715,0.350337158166038,0.00156579843000896,1,0,NA,NA,2544,2372,1169,225,0
"POLDIP2","Q9Y2S7",6307.5,0,57.7768208028474,0.252874410844617,0.000482490283680215,5,0,NA,NA,2048,1788,122,2349.5,0
"NANS","Q9NR45",6305.5,0,36.791765323758,-0.311121625335465,0.00144401766058898,4,0,NA,NA,1307,2158,1037,1803.5,0
"MEPCE","Q7L2J0",6305,0,42.5993330700719,0.190224950253639,0.00264788864838593,3,0,NA,NA,1531,1402,2179,1193,0
"SEC13","P55735",6304.5,0,26.5670104257353,-0.231688690834504,0.00194843356084546,5,0,NA,NA,697,1658,1600,2349.5,0
"MNDA","P41218",6298.5,0,41.8344757118782,-0.112022260514229,0.00265028171028171,4,0,NA,NA,1498,815,2182,1803.5,0
"HIBCH","Q6NVY1",6291,0,47.6862365510991,0.165433232087762,0.0010145879851143,6,0,NA,NA,1728,1224,571,2768,0
"HARS1","P12081",6280,0,64.458116764388,0.488382355790997,0.000937635364635365,2,0,NA,NA,2213,2958,480,629,0
"POLR1C","O15160",6277,1,67.2638604041642,0.277117903776455,0.00221488227821561,1,0,NA,NA,2277,1924,1851,225,0
"NPM1","P06748",6269,1,43.684613408188,0.151123362463736,0.00293687637307241,3,0,NA,NA,1576,1127,2373,1193,0
"TFG","Q92734",6266.5,0,38.7008122686688,0.169377782404119,0.00218832827105139,4,0,NA,NA,1385,1254,1824,1803.5,0
"NOP58","Q9Y2X3",6250,0,69.8461916603857,0.467551699814713,0.00083599128540305,2,0,NA,NA,2339,2890,392,629,0
"LDHA","P00338",6244,0,40.7975667052779,0.153076235676965,0.00306695977912696,3,0,NA,NA,1459,1146,2446,1193,0
"NOTCH2","Q04721",6244,0,46.6831915395555,0.341039029948884,0.00195123450623451,2,0,NA,NA,1690,2317,1608,629,0
"GRAMD4","Q6IC98",6242,0,52.9648394950415,-0.235792418455785,0.00241660577982819,2,0,NA,NA,1902,1690,2021,629,0
"ECE1","P42892",6238,0,23.2834708748453,-0.0523377344911556,0.00350068249662324,6,0,NA,NA,420,394,2656,2768,0
"PDS5B","Q9NTI5",6236.5,0,26.8836479671743,0.179512623702174,0.00149180005558522,7,0,NA,NA,724,1330,1094,3088.5,0
"MAPKAPK2","P49137",6233.5,0,36.9384872069837,-0.306468146573271,0.0013989417989418,4,0,NA,NA,1318,2131,981,1803.5,0
"CORO1B","Q9BR76",6228.5,0,45.6036495613244,-0.260593640372454,0.00135426006765532,4,0,NA,NA,1657,1835,933,1803.5,0
"WDR19","Q8NEZ3",6222,0,31.7247287450713,0.161077578803723,0.00159308830602948,6,0,NA,NA,1064,1195,1195,2768,0
"ITPR1","Q14643",6221.5,1,73.4200439775909,-0.211910978268992,0.000890831688532838,4,0,NA,NA,2441,1550,427,1803.5,0
"TOMM40","O96008",6220,0,31.3999760395204,0.178084544762827,0.00148645543345543,6,0,NA,NA,1042,1321,1089,2768,0
"PTX3","P26022",6219.5,0,49.2560948093649,0.379005695797104,0.000493822792274805,4,0,NA,NA,1778,2507,131,1803.5,0
"POLR2B","P30876",6218,0,65.1374977882766,0.340645564929108,0.00180953866146849,1,0,NA,NA,2225,2316,1452,225,0
"UGDH","O60701",6217.5,0,45.4148919747714,0.277513897368747,0.00126472848788638,4,0,NA,NA,1645,1928,841,1803.5,0
"VCL","P18206",6215.5,0,19.3965869869316,-0.0315248348391721,0.00364024385313033,7,0,NA,NA,166,237,2724,3088.5,0
"ACTR1A","P61163",6207,0,29.0390431753043,-0.221140701148032,0.00319573525714662,3,0,NA,NA,885,1607,2522,1193,0
"SDAD1","Q9NVU7",6206,1,63.3505134581102,-0.492600232686696,0.000876363636363636,2,0,NA,NA,2185,2973,419,629,0
"SORL1","Q92673",6204.5,0,29.5492455725197,0.0844339588311371,0.00281899737962667,5,0,NA,NA,924,643,2288,2349.5,0
"CHID1","Q9BWS9",6204.5,0,44.7636731882045,-0.313697705383935,0.00105776094276094,4,0,NA,NA,1618,2169,614,1803.5,0
"RBM25","P49756",6201.5,0,37.2618222498112,-0.170835916683177,0.00217090301511354,4,0,NA,NA,1327,1260,1811,1803.5,0
"SNX12","Q9UMY4",6199,0,30.6556746055746,-0.200170624562137,0.00320940166625445,3,0,NA,NA,1005,1470,2531,1193,0
"SLC25A20","O43772",6198.5,0,41.8981460798487,0.20186009308314,0.00129141774891775,5,0,NA,NA,1501,1481,867,2349.5,0
"MTOR","P42345",6197.5,0,37.8915352163112,0.189787662400039,0.00197964907813205,4,0,NA,NA,1352,1398,1644,1803.5,0
"EML3","Q32P44",6196,0,41.4683192246807,0.181497583067902,0.0026378806390248,3,0,NA,NA,1484,1347,2172,1193,0
"ATXN10","Q9UBB4",6196,0,46.9076058442898,0.364663931981488,0.0022036073253592,1,0,NA,NA,1700,2434,1837,225,0
"HSPH1","Q92598",6194.5,0,29.1252149753141,-0.0697043610349602,0.00301580819794273,5,0,NA,NA,890,531,2424,2349.5,0
"LPXN","O60711",6191.5,0,24.9824710236925,-0.0104299588936534,0.00509031612728164,5,0,NA,NA,558,85,3199,2349.5,0
"RUSF1","Q96GQ5",6187.5,0,26.6637470016061,0.0580878418830575,0.00356610583511495,5,0,NA,NA,706,442,2690,2349.5,0
"NRXN1","Q9ULB1",6170,1,56.7947886783226,-0.272759857093688,0.00146624368893248,3,0,NA,NA,2020,1899,1058,1193,0
"SYNPR","Q8TBG9",6167,1,47.8162329298665,-0.212593281903617,0.00275573808080382,2,0,NA,NA,1731,1558,2249,629,0
"SEC24D","O94855",6164.5,0,39.655928485238,-0.213825130432658,0.00173910763218772,4,0,NA,NA,1427,1567,1367,1803.5,0
"PAK2","Q13177",6163.5,0,35.8895675071158,0.184074162615907,0.00207319261386857,4,0,NA,NA,1279,1358,1723,1803.5,0
"NUDT14","O95848",6160,0,39.6173053788576,-0.194721582661707,0.000983106885851987,6,0,NA,NA,1424,1437,531,2768,0
"SYP","P08247",6158.5,0,70.1396474533671,-0.277513419106619,0.00220460979613153,0,0,NA,NA,2353,1927,1840,38.5,0
"ERP29","P30040",6155.5,0,44.9992902256122,-0.300438336784574,0.000377762923351159,5,0,NA,NA,1633,2096,77,2349.5,0
"GOLIM4","O00461",6146,0,44.5498370960777,-0.166727820984546,0.000983208791208791,6,0,NA,NA,1609,1237,532,2768,0
"CLCN2","P51788",6146,0,32.5088060814555,0.196017080254969,0.00124568419960577,6,0,NA,NA,1106,1447,825,2768,0
"RPL8","P62917",6138,0,47.0696476252208,0.295179488018045,0.00209031538561264,2,0,NA,NA,1706,2061,1742,629,0
"MRPL3","P09001",6121.5,0,35.3062152612311,-0.174934420961104,0.00211899864939899,4,0,NA,NA,1246,1297,1775,1803.5,0
"PDK2","Q15119",6118.5,0,31.1584750288369,0.198052429481892,0.00166017279698859,5,0,NA,NA,1030,1459,1280,2349.5,0
"RBM14","Q96PK6",6118.5,0,44.9966740308263,0.297442061111559,0.00293540967838657,0,0,NA,NA,1632,2078,2370,38.5,0
"XAB2","Q9HCS7",6118,0,57.8952099318614,-0.346918112624319,0.000967737317149082,3,0,NA,NA,2051,2358,516,1193,0
"SRSF2","Q01130",6116,0,63.5235693839884,-0.498020837349903,0.0011322759441941,1,0,NA,NA,2187,3000,704,225,0
"ATP5PB","P24539",6114,0,70.8763311644325,-0.214906339722956,0.00138830342575867,3,0,NA,NA,2377,1572,972,1193,0
"PLOD3","O60568",6113.5,0,29.8829989358354,0.118748272236662,0.00313624230580303,4,0,NA,NA,950,871,2489,1803.5,0
"MIOS","Q9NXC5",6105,0,45.1657671736627,-0.2578935921994,0.00181150877192982,3,0,NA,NA,1637,1821,1454,1193,0
"NDRG4","Q9ULP0",6104.5,0,28.2880399629304,0.0373751153458068,0.0022800284641863,7,0,NA,NA,833,280,1903,3088.5,0
"SYTL4","Q96C24",6104,0,64.1335357415887,0.372382606144269,0.0012269813422445,2,0,NA,NA,2201,2471,803,629,0
"NUP214","P35658",6103,0,43.9393590098702,0.127906154021897,0.00295257543053209,3,0,NA,NA,1587,935,2388,1193,0
"PPFIBP1","Q86W92",6103,0,37.4487129466993,0.235326876069032,0.00226449975949976,3,0,NA,NA,1332,1687,1891,1193,0
"ARMCX1","Q9P291",6103,0,32.2981984688508,0.157772512673524,0.00346797374726908,3,0,NA,NA,1094,1173,2643,1193,0
"ANXA3","P12429",6101,0,45.6145329396379,0.204571946398858,0.00210262595287983,3,0,NA,NA,1658,1493,1757,1193,0
"SLC6A17","Q9H1V8",6099,1,53.1114162450445,0.250670061509215,0.0016132170757788,3,0,NA,NA,1907,1775,1224,1193,0
"CERS2","Q96G23",6092,1,43.8149204043153,-0.279505272265158,0.001749300259195,3,0,NA,NA,1581,1937,1381,1193,0
"CD55","P08174",6091.5,1,81.0777306913255,0.411776487688388,0.00119624717885587,0,0,NA,NA,2618,2665,770,38.5,0
"STX5","Q13190",6090.5,0,31.415501574392,-0.23720066912493,0.00140820403000777,5,0,NA,NA,1043,1702,996,2349.5,0
"LMTK3","Q96Q04",6089,0,77.2903010819836,0.401302650988831,0.00115528866082642,1,0,NA,NA,2536,2603,725,225,0
"PLXND1","Q9Y4D7",6087,0,31.6619886047799,-0.124550715306394,0.00172369432109262,6,0,NA,NA,1060,910,1349,2768,0
"PDLIM4","P50479",6085.5,0,46.9815320388693,-0.318676396036852,0.0008237862495927,4,0,NA,NA,1702,2202,378,1803.5,0
"ZFYVE26","Q68DK2",6084.5,0,27.2178756543566,0.11322010819609,0.002628235087029,5,0,NA,NA,749,822,2164,2349.5,0
"GRIPAP1","Q4V328",6083.5,0,39.7874923312231,0.144449328637419,0.00162447337535057,5,0,NA,NA,1430,1067,1237,2349.5,0
"PPP3CA","Q08209",6082,0,48.5422267304137,-0.282983059173432,0.00156308093808094,3,0,NA,NA,1757,1969,1163,1193,0
"COQ3","Q9NZJ6",6073,0,46.3322329269363,-0.343442061689838,0.0012889636524839,3,0,NA,NA,1680,2336,864,1193,0
"PRXL2B","Q8TBF2",6069.5,0,26.1906190000989,0.0792498550295791,0.00307071084623487,5,0,NA,NA,668,604,2448,2349.5,0
"PRPSAP1","Q14558",6068.5,0,42.1077518775333,-0.26325499005687,0.00133100874153505,4,0,NA,NA,1509,1846,910,1803.5,0
"TNKS1BP1","Q9C0C2",6064.5,0,42.6380144020792,-0.191037032666571,0.00169868505783165,4,0,NA,NA,1532,1408,1321,1803.5,0
"G3BP1","Q13283",6063,0,22.9493658240435,-0.0144053154783606,0.0037513712598762,6,0,NA,NA,394,128,2773,2768,0
"SMC2","O95347",6061.5,0,68.8608554882999,0.218422626053501,0.002565833253128,0,0,NA,NA,2312,1587,2124,38.5,0
"TMOD2","Q9NZR1",6061.5,0,33.0648394137053,-0.135596677500425,0.00257602498402498,4,0,NA,NA,1132,994,2132,1803.5,0
"CKMT1A; CKMT1B","P12532",6057,0,25.2010511744755,0.0826148157603141,0.00250169591487135,6,0,NA,NA,580,629,2080,2768,0
"PPP1R12A","O14974",6048.5,0,23.0028755043271,0.0576762480961966,0.00626214866681898,4,0,NA,NA,398,438,3409,1803.5,0
"FPGT","O14772",6040,0,21.4741456842862,0.0553554681457285,0.00328493232487041,6,0,NA,NA,274,420,2578,2768,0
"HSP90AB1","P08238",6038.5,0,77.3558292832779,-0.223183433823668,0.000379777947283668,4,0,NA,NA,2539,1618,78,1803.5,0
"GPT","P24298",6038,0,44.9221431017061,0.195258925963815,0.000605072463768116,6,0,NA,NA,1628,1440,202,2768,0
"ISOC1","Q96CN7",6032,0,61.9442423239363,0.329236380687531,0.000913661129107353,3,0,NA,NA,2138,2253,448,1193,0
"RAD21","O60216",6031.5,0,35.3102707248903,-0.165598086217073,0.00210224965982403,4,0,NA,NA,1247,1226,1755,1803.5,0
"MBP","P02686",6030.5,0,52.9902009687347,-0.111484532037313,0.00185888132199224,4,0,NA,NA,1904,808,1515,1803.5,0
"CAND1","Q86VP6",6029,0,22.5529469724092,0.0411269825006216,0.00329812927257106,6,0,NA,NA,363,314,2584,2768,0
"FABP7","O15540",6021.5,0,35.0857747716341,0.234004246558129,0.00118352788879105,5,0,NA,NA,1240,1677,755,2349.5,0
"GSS","P48637",6012,0,46.2060624318728,0.280946182131303,0.00159235512291195,3,0,NA,NA,1674,1953,1192,1193,0
"CCDC136","Q96JN2",6012,0,31.9811310220483,-0.302378309039663,0.00333570706662863,1,0,NA,NA,1076,2113,2598,225,0
"UBE2M","P61081",6007.5,1,69.8942665508371,0.369194992278221,0.000126315789473684,3,0,NA,NA,2343,2456,15.5,1193,0
"FGR","P09769",6006,0,19.8851091119229,0.0278793447096047,0.00390881928859544,6,0,NA,NA,192,210,2836,2768,0
"RAB14","P61106",6005.5,0,27.6129135206485,-0.0935359429422804,0.00360898746338553,4,0,NA,NA,782,710,2710,1803.5,0
"OXA1L","Q15070",6005,0,29.0602756808815,-0.10004476765346,0.00502298225333953,3,0,NA,NA,887,743,3182,1193,0
"ERO1A","Q96HE7",6005,0,53.1922356643875,0.210902242342713,0.00173129672030601,3,0,NA,NA,1910,1543,1359,1193,0
"PSPH","P78330",5999.5,0,30.211929418191,0.145319536877806,0.00194838164251208,5,0,NA,NA,974,1077,1599,2349.5,0
"ATG5","Q9H1Y0",5999.5,0,26.6682408833947,0.166525841133839,0.00205376327794624,5,0,NA,NA,707,1234,1709,2349.5,0
"SLC1A4","P43007",5996.5,0,47.1032798307456,0.30107047825356,0.000826974045562281,4,0,NA,NA,1708,2102,383,1803.5,0
"SF3B2","Q13435",5996.5,0,36.473953662401,0.103048463790757,0.00258330357795271,4,0,NA,NA,1296,759,2138,1803.5,0
"DERA","Q9Y315",5995.5,0,46.8542347300213,0.245979223949947,0.000605,5,0,NA,NA,1698,1747,201,2349.5,0
"IGLV10-54","A0A075B6I4",5994.5,0,26.579376520628,0.100103133607474,0.00369872260529344,4,0,NA,NA,698,744,2749,1803.5,0
"MMP14","P50281",5988,0,29.0269989132772,-0.0960511458318545,0.00195502825634405,6,0,NA,NA,882,724,1614,2768,0
"HP1BP3","Q5SSJ5",5983,0,71.4213601972229,0.302062324727284,0.000711335150344438,3,0,NA,NA,2392,2111,287,1193,0
"GUSB","P08236",5981,0,48.7693159951709,0.230595123767599,0.00231195034208401,2,0,NA,NA,1766,1653,1933,629,0
"CDC23","Q9UJX2",5980.5,0,51.047909215412,0.228045868469828,0.00111954051796157,4,0,NA,NA,1845,1640,692,1803.5,0
"RRAS","P10301",5980,0,72.3194295026663,-0.290265455967302,0.0013357809847465,2,0,NA,NA,2410,2024,917,629,0
"ANAPC7","Q9UJX3",5973.5,0,40.9258842940667,0.303671105006859,0.00291505079543779,0,0,NA,NA,1465,2117,2353,38.5,0
"CHTOP","Q9Y3Y2",5971,0,67.6193701330455,-0.381250808254749,0.00135769436427331,1,0,NA,NA,2285,2523,938,225,0
"ABCA1","O95477",5970,0,45.1271688385205,0.17336057090647,0.00222291635002642,3,0,NA,NA,1636,1285,1856,1193,0
"REEP2","Q9BRK0",5969.5,0,35.4441131229263,-0.345961979584079,0.000158024691358025,5,0,NA,NA,1253,2349,18,2349.5,0
"GCLC","P48506",5966,0,28.0230838655256,-0.0821509394221352,0.00582674335330097,3,0,NA,NA,809,623,3341,1193,0
"CAMSAP1","Q5T5Y3",5960.5,0,53.1527434472412,0.303579584156382,0.000493975679940597,4,0,NA,NA,1908,2116,133,1803.5,0
"KPNA6","O60684",5950.5,0,35.8290599014102,-0.328889677135814,0.000375064142569865,5,0,NA,NA,1277,2250,74,2349.5,0
"PPIA","P62937",5950.5,0,66.8734234981692,-0.167063562516493,0.00108060057589469,4,0,NA,NA,2261,1242,644,1803.5,0
"CC2D1B","Q5T0F9",5950,1,56.0911065398069,-0.295974365718196,0.00111512987012987,3,0,NA,NA,2004,2066,687,1193,0
"CDC42EP4","Q9H3Q1",5948,0,53.2648368755035,-0.368449906576217,0.000833779618127441,3,0,NA,NA,1913,2453,389,1193,0
"PACSIN1","Q9BY11",5946,1,68.978725360395,0.270642980655168,0.00186219437482595,1,0,NA,NA,2319,1883,1519,225,0
"HAUS6","Q7Z4H7",5942.5,0,34.511890730494,0.225406351835545,0.00168300470103674,4,0,NA,NA,1208,1626,1305,1803.5,0
"CSNK2B","P67870",5940.5,0,39.6272062605691,-0.187306783352954,0.000333333333333333,7,0,NA,NA,1425,1377,50,3088.5,0
"EDIL3","O43854",5940,0,28.1018497635735,0.161204118102836,0.0015623581973582,6,0,NA,NA,815,1196,1161,2768,0
"KLHL22","Q53GT1",5938,1,53.1649575018008,0.297560073613832,0.00118477449662804,3,0,NA,NA,1909,2079,757,1193,0
